gene_symbol,baseMean,log2FoldChange,padj
gene_13107,3.69099424773172,-0.0412576520350738,0.999999934649925
gene_13108,2.71593630430922,-0.191337032635338,0.999999934649925
gene_13109,6.22210840923235,0.292484640374015,0.999999934649925
gene_13110,3.60348356226082,-0.277527495069084,0.999999934649925
gene_13111,6.3587555239969,0.302253675851749,0.999999934649925
gene_13112,6.3095738350147,0.27817148491762,0.999999934649925
gene_13113,4.18211038918865,-0.198320390081088,0.999999934649925
gene_13114,1.34541724227577,-0.0273724572127279,0.999999934649925
gene_13115,3.02250941183371,-0.142270503318552,0.999999934649925
gene_13116,4.25899002807781,-0.0915411513322582,0.999999934649925
gene_13117,4.1270925976253,-0.208558626006631,0.999999934649925
gene_13118,3.66350472802532,-0.0985578932841085,0.999999934649925
gene_13119,7.69839858951388,-0.307603038147263,0.999999934649925
gene_13120,6.36176395460846,-0.276709389977158,0.999999934649925
gene_13121,5.20383145468038,0.332255138918502,0.999999934649925
gene_13122,2.67133516670273,-0.090542952148124,0.999999934649925
gene_13123,5.45897292160577,0.221847161479093,0.999999934649925
gene_13124,1.88608620675189,-0.122520782788737,0.999999934649925
gene_13125,5.33785184252526,-0.122487821113523,0.999999934649925
gene_13126,3.78693543262113,-0.0563941569704278,0.999999934649925
gene_13127,8.41191281756165,-0.216079527999961,0.999999934649925
gene_13128,3.66004212967914,0.220558364701182,0.999999934649925
gene_13129,4.94811395346292,-0.141553550945809,0.999999934649925
gene_13130,6.9872944013401,-0.0426063473196563,0.999999934649925
gene_13131,0.521140948455858,-0.0216954814629808,0.999999934649925
gene_13132,3.89006074774339,0.172234938032638,0.999999934649925
gene_13133,3.34783862955061,-0.0839836730501942,0.999999934649925
gene_13134,3.82775489666913,-0.18719568499556,0.999999934649925
gene_13135,-0.332163778884611,0.0178032181621741,0.999999934649925
gene_13136,4.11240715258141,-0.178376775128822,0.999999934649925
gene_13137,4.77103033304533,0.186684482792868,0.999999934649925
gene_13138,2.66767265517496,0.0506609604909745,0.999999934649925
gene_13139,4.309497476322,0.256075386241789,0.999999934649925
gene_13140,6.37256492389203,0.33586693530545,0.999999934649925
gene_13141,4.99316991821301,0.264923282368255,0.999999934649925
gene_13142,3.21727386834232,0.0176393734268099,0.999999934649925
gene_13143,3.89172096558081,-0.20337656177777,0.999999934649925
gene_13144,5.53298111844045,-0.354150651192794,0.999999934649925
gene_13145,5.22384804766485,0.298549311316016,0.999999934649925
gene_13146,5.01584114436007,-0.315649838350105,0.999999934649925
gene_13147,7.28041176810404,0.329527289491463,0.999999934649925
gene_13148,4.46334589759077,0.258664694919196,0.999999934649925
gene_13149,5.73935390067074,0.299798176762289,0.999999934649925
gene_13150,5.96736892111947,0.262858034054062,0.999999934649925
gene_13151,4.23237353651643,-0.261920398394619,0.999999934649925
gene_13152,5.95339797619738,0.337564285800669,0.999999934649925
gene_13153,2.10338414084735,-0.123962890312765,0.999999934649925
gene_13154,6.55719094172411,0.302392913182689,0.999999934649925
gene_13155,3.6632999392323,0.0795733489818273,0.999999934649925
gene_13156,3.62859111764679,0.0980979165619775,0.999999934649925
gene_13157,3.7418280994004,-0.159268266807566,0.999999934649925
gene_13158,4.8968406317782,-0.237557949416253,0.999999934649925
gene_13159,3.52337186390084,0.125220209476842,0.999999934649925
gene_13160,4.73517232007262,0.193959205471507,0.999999934649925
gene_13161,2.79841138905717,-0.0518700579074065,0.999999934649925
gene_13162,4.31398039570761,0.198946474982515,0.999999934649925
gene_13163,7.31320531106228,0.34652411730861,0.999999934649925
gene_13164,7.39649496131458,-0.332979587574687,0.999999934649925
gene_13165,3.43986445166129,-0.106285512177658,0.999999934649925
gene_13166,3.82852529392523,0.169808166769755,0.999999934649925
gene_13167,2.55789711635199,0.113733743731352,0.999999934649925
gene_13168,7.10239417390838,0.350717287862693,0.999999934649925
gene_13169,4.00810784543191,0.186530857540591,0.999999934649925
gene_13170,5.19021135407307,-0.228937595111603,0.999999934649925
gene_13171,3.75192578333648,-0.0903400400985745,0.999999934649925
gene_13172,5.46228218082784,-0.340007732782563,0.999999934649925
gene_13173,3.60336613247436,-0.133398361919825,0.999999934649925
gene_13174,4.63278709740666,-0.186668381641557,0.999999934649925
gene_13175,7.53610038857109,-0.148789862577652,0.999999934649925
gene_13176,4.58725353954532,0.241461323994004,0.999999934649925
gene_13177,5.43657973939704,0.196073382113434,0.999999934649925
gene_13178,8.36870316903761,0.173093821819752,0.999999934649925
gene_13179,1.32261918119884,-0.017625869058351,0.999999934649925
gene_13180,3.4853443112605,0.123051608276412,0.999999934649925
gene_13181,5.70335836216108,-0.329615800670388,0.999999934649925
gene_13182,6.59715837855875,-0.369606151909558,0.999999934649925
gene_13183,2.03829724496031,0.0694309051182995,0.999999934649925
gene_13184,1.26902509129407,-0.0496219932426794,0.999999934649925
gene_13185,5.38032510673141,-0.266939870561758,0.999999934649925
gene_13186,3.01950039505651,0.0665351495371636,0.999999934649925
gene_13187,6.3928546723035,0.335066736879934,0.999999934649925
gene_13188,3.93512169047591,-0.208343371391882,0.999999934649925
gene_13189,9.26766975825374,0.289574598023247,0.999999934649925
gene_13190,4.28371016231535,-0.180428763125041,0.999999934649925
gene_13191,7.93669700137552,0.340551915027454,0.999999934649925
gene_13192,3.67260854876458,-0.140600787696426,0.999999934649925
gene_13193,4.52676903665716,-0.265444115922576,0.999999934649925
gene_13194,-0.252259470930752,-0.0170411571936682,0.999999934649925
gene_13195,7.3233035073344,0.241680292514318,0.999999934649925
gene_13196,2.5151142238397,-0.109310645025532,0.999999934649925
gene_13197,1.25238027644191,-0.0184242469782242,0.999999934649925
gene_13198,9.60325349565939,0.25325748514415,0.999999934649925
gene_13199,4.05805313766499,-0.264554271541861,0.999999934649925
gene_13200,3.87276091255262,-0.120082074844569,0.999999934649925
gene_13201,3.49244701771854,0.179345046761839,0.999999934649925
gene_13202,5.1730906916939,-0.337892850889982,0.999999934649925
gene_13203,5.29053143934855,0.169504283343287,0.999999934649925
gene_13204,5.92508403459146,-0.343436491671632,0.999999934649925
gene_13205,6.09015662087306,-0.288535185676812,0.999999934649925
gene_13206,5.41669543910615,-0.316747079585235,0.999999934649925
gene_13207,3.96779431375561,-0.1312077323733,0.999999934649925
gene_13208,4.03454110187566,-0.237884178061236,0.999999934649925
gene_13209,5.64147599591146,-0.34417000639443,0.999999934649925
gene_13210,3.64907944594671,0.121627298475016,0.999999934649925
gene_13211,4.23026065097963,0.229602313993132,0.999999934649925
gene_13212,1.78499357302959,-0.0324770735890851,0.999999934649925
gene_13213,5.18376920923984,-0.239475121413018,0.999999934649925
gene_13214,4.33871981692186,-0.245661828775956,0.999999934649925
gene_13215,5.15093253783299,-0.286950195991041,0.999999934649925
gene_13216,2.7055362877484,0.0820899966260011,0.999999934649925
gene_13217,2.75620966140401,0.204568795919904,0.999999934649925
gene_13218,5.37338576342445,0.322824841575961,0.999999934649925
gene_13219,3.76434360187368,-0.126953845002991,0.999999934649925
gene_13220,8.36524343274541,-0.275624295080838,0.999999934649925
gene_13221,4.11452155291261,-0.182134318738012,0.999999934649925
gene_13222,5.1346149706123,0.26425209703097,0.999999934649925
gene_13223,4.52293580113196,0.166111861923076,0.999999934649925
gene_13224,5.47500990650225,0.280448614768481,0.999999934649925
gene_13225,3.50592570078318,-0.137756990811513,0.999999934649925
gene_13226,1.87123141481543,-0.0727030359156213,0.999999934649925
gene_13227,8.20802154876975,0.312810684280885,0.999999934649925
gene_13228,5.01895348166353,0.179624512444465,0.999999934649925
gene_13229,4.34374704189085,-0.205764063136804,0.999999934649925
gene_13230,4.99325688598965,-0.277873633727535,0.999999934649925
gene_13231,3.86829861148787,-0.0887406777075253,0.999999934649925
gene_13232,3.20267685894758,-0.187749076002242,0.999999934649925
gene_13233,5.48695721403225,-0.152635702834494,0.999999934649925
gene_13234,5.26762710592143,0.154473415721243,0.999999934649925
gene_13235,4.0000323761588,-0.168046558208123,0.999999934649925
gene_13236,5.58014865281278,0.324095609740655,0.999999934649925
gene_13237,6.17432606739374,0.1647440838147,0.999999934649925
gene_13238,6.39307748989478,0.322171144431318,0.999999934649925
gene_13239,4.43530975584235,-0.329650579628275,0.999999934649925
gene_13240,6.09379909506453,-0.30291958668225,0.999999934649925
gene_13241,4.28821010942772,-0.246226049462766,0.999999934649925
gene_13242,4.83205735567042,0.26527090222855,0.999999934649925
gene_13243,7.34174440460369,-0.146032877282911,0.999999934649925
gene_13244,3.63146900040897,-0.176723662323254,0.999999934649925
gene_13245,7.47580399544057,0.233960796763635,0.999999934649925
gene_13246,6.0980137740733,0.170078005543752,0.999999934649925
gene_13247,5.86379460741762,-0.331224927499115,0.999999934649925
gene_13248,3.93210078247765,-0.228158965318884,0.999999934649925
gene_13249,4.24399779515762,0.214459737723421,0.999999934649925
gene_13250,3.38713217708108,-0.173005218150593,0.999999934649925
gene_13251,1.50192691828807,0.0963004280357262,0.999999934649925
gene_13252,2.71900117864781,0.0624480887158625,0.999999934649925
gene_13253,3.64209448325364,-0.213930699525777,0.999999934649925
gene_13254,0.403385230199927,-0.0175184917862443,0.999999934649925
gene_13255,1.35394268859535,-0.0362320686533801,0.999999934649925
gene_13256,1.55646826713549,-0.0165378243855395,0.999999934649925
gene_13257,4.081780775878,0.152913943152692,0.999999934649925
gene_13258,6.41667802461045,0.30513551954735,0.999999934649925
gene_13259,8.23131530205663,-0.2926250691264,0.999999934649925
gene_13260,0.414266144359701,0.018675268051743,0.999999934649925
gene_13261,3.63317912958402,0.179755208648861,0.999999934649925
gene_13262,1.16261389435036,-0.0188017116389865,0.999999934649925
gene_13263,5.59818400191983,0.208110038116069,0.999999934649925
gene_13264,6.02919477166812,-0.343230688927068,0.999999934649925
gene_13265,6.67814641977355,0.329398313437802,0.999999934649925
gene_13266,3.78327283091971,-0.19753387339792,0.999999934649925
gene_13267,2.96578522160138,0.113033632446074,0.999999934649925
gene_13268,-1.83230619892883,-0.0153721768014417,0.999999934649925
gene_13269,0.409314105151026,-0.0149452461492144,0.999999934649925
gene_13270,3.32644183953725,0.139539838313799,0.999999934649925
gene_13271,3.82321172871569,-0.0740784742091871,0.999999934649925
gene_13272,6.88010415369117,-0.272494610553175,0.999999934649925
gene_13273,6.39174529696476,0.313385545642134,0.999999934649925
gene_13274,6.44627724444731,-0.334297200053075,0.999999934649925
gene_13275,6.77323447672292,0.35482732542645,0.999999934649925
gene_13276,2.71876830243358,-0.0673967157950335,0.999999934649925
gene_13277,5.0052544668423,-0.231877478101836,0.999999934649925
gene_13278,2.57337794862967,-0.0568200377178107,0.999999934649925
gene_13279,4.0104423775268,0.055821545864891,0.999999934649925
gene_13280,4.07689569361755,0.222925372628431,0.999999934649925
gene_13281,4.27461889351323,-0.310804932603012,0.999999934649925
gene_13282,6.2453575498979,0.34929841065523,0.999999934649925
gene_13283,2.08284387371774,0.0600853150282825,0.999999934649925
gene_13284,5.32350170292854,0.32610329116871,0.999999934649925
gene_13285,0.735763305458226,0.0148315459308998,0.999999934649925
gene_13286,6.26087761383724,0.137721159012075,0.999999934649925
gene_13287,3.98264610860265,0.229097314749509,0.999999934649925
gene_13288,6.47644973608545,0.325893090230533,0.999999934649925
gene_13289,6.6984172146562,0.319175730141332,0.999999934649925
gene_13290,3.52752680448642,0.200446882666449,0.999999934649925
gene_13291,5.10706656304019,-0.158623176530884,0.999999934649925
gene_13292,4.6004873618219,-0.180461765888881,0.999999934649925
gene_13293,2.19753877844246,-0.0172063590014471,0.999999934649925
gene_13294,0.574038966200889,0.0142185801909553,0.999999934649925
gene_13295,7.05536123771201,0.365467827288415,0.999999934649925
gene_13296,6.58143844126151,-0.141429463947141,0.999999934649925
gene_13297,4.0140653309053,0.211908242107241,0.999999934649925
gene_13298,6.59998348884885,-0.344817989692435,0.999999934649925
gene_13299,4.99989697347911,-0.276611473809685,0.999999934649925
gene_13300,7.70191548616371,0.321757455844386,0.999999934649925
gene_13301,3.84168880206372,-0.192322708348234,0.999999934649925
gene_13302,3.98981546816376,-0.225410277031393,0.999999934649925
gene_13303,3.9187814640263,0.24322454936049,0.999999934649925
gene_13304,4.13428498551197,-0.22470132789487,0.999999934649925
gene_13305,4.35686578935948,-0.137999194862723,0.999999934649925
gene_13306,4.95879797752847,-0.30605601081533,0.999999934649925
gene_13307,3.60978163868567,-0.096413517175165,0.999999934649925
gene_13308,5.57345379315043,-0.289896941396164,0.999999934649925
gene_13309,3.46059889292138,0.08447294410065,0.999999934649925
gene_13310,3.60428737249899,0.122791597018718,0.999999934649925
gene_13311,7.08874637744031,0.283746477030573,0.999999934649925
gene_13312,6.51575700916038,0.332984766982507,0.999999934649925
gene_13313,5.6618082368253,-0.33300948350332,0.999999934649925
gene_13314,4.6871654813445,0.192817785575027,0.999999934649925
gene_13315,5.8923225429709,-0.314334842146017,0.999999934649925
gene_13316,3.35315783101959,0.134642393340042,0.999999934649925
gene_13317,3.87601838951683,-0.238753734709737,0.999999934649925
gene_13318,3.94078053747853,0.180409925203658,0.999999934649925
gene_13319,4.79157865300756,0.1168368838737,0.999999934649925
gene_13320,5.87719904571389,0.285179319218858,0.999999934649925
gene_13321,5.32417362205902,-0.20893378227472,0.999999934649925
gene_13322,3.00823204662851,-0.114259077060413,0.999999934649925
gene_13323,3.86601289674532,-0.181764063108218,0.999999934649925
gene_13324,5.20553120971139,-0.205675924860252,0.999999934649925
gene_13325,0.150391725736839,-0.0189811405419987,0.999999934649925
gene_13326,3.17217340670656,-0.0779192078419388,0.999999934649925
gene_13327,5.60849818351148,0.283904387358863,0.999999934649925
gene_13328,5.94425109580714,0.134821497360002,0.999999934649925
gene_13329,4.35080215230695,-0.233281871476693,0.999999934649925
gene_13330,3.51595397835692,0.166072307017238,0.999999934649925
gene_13331,3.67225534527092,-0.123756042545912,0.999999934649925
gene_13332,2.65131628062439,0.124545097490138,0.999999934649925
gene_13333,3.72101028573385,0.104959461939467,0.999999934649925
gene_13334,4.0684751061028,0.199268291319311,0.999999934649925
gene_13335,6.51117948941085,-0.198768021787566,0.999999934649925
gene_13336,5.14450317623559,0.27236744058808,0.999999934649925
gene_13337,1.6295574795406,-0.0193076416580245,0.999999934649925
gene_13338,6.31080380359111,0.350360797486222,0.999999934649925
gene_13339,-1.43055908903478,-0.0137402716120818,0.999999934649925
gene_13340,6.83814600142437,0.321099306828866,0.999999934649925
gene_13341,3.48474066620092,-0.129477852801311,0.999999934649925
gene_13342,1.6743920902788,-0.0412245678276206,0.999999934649925
gene_13343,4.49504498162828,-0.202928681930405,0.999999934649925
gene_13344,7.12897308544121,0.224640818806014,0.999999934649925
gene_13345,5.46619152425659,-0.19430406646801,0.999999934649925
gene_13346,4.47821795073314,0.120717999048227,0.999999934649925
gene_13347,4.28186543464441,-0.185644618672269,0.999999934649925
gene_13348,4.38279024942486,0.174127760165536,0.999999934649925
gene_13349,4.31552775456105,0.181175488355515,0.999999934649925
gene_13350,2.52535256693702,0.0212928249633003,0.999999934649925
gene_13351,4.35400429129158,0.128463370271049,0.999999934649925
gene_13352,4.04895495106309,-0.249077457523899,0.999999934649925
gene_13353,5.17193278123541,0.223894392451802,0.999999934649925
gene_13354,6.50910801505161,0.276082090559075,0.999999934649925
gene_13355,2.25941577170566,-0.0906637783654629,0.999999934649925
gene_13356,2.76832896906084,0.137550599729001,0.999999934649925
gene_13357,4.3599700185955,-0.230749288559413,0.999999934649925
gene_13358,3.8965528075709,0.125711059058023,0.999999934649925
gene_13359,2.37012409293822,0.046201551165713,0.999999934649925
gene_13360,6.32383473580975,0.293280696038306,0.999999934649925
gene_13361,3.81258263183482,-0.221010645607058,0.999999934649925
gene_13362,4.84131022595766,-0.300621734548168,0.999999934649925
gene_13363,6.15259457868429,0.311914843202278,0.999999934649925
gene_13364,6.02508727617808,0.0941690770707275,0.999999934649925
gene_13365,8.61259727593093,0.343878339227214,0.999999934649925
gene_13366,3.25993035215947,0.0690249852776734,0.999999934649925
gene_13367,4.83358753078751,-0.276146458889444,0.999999934649925
gene_13368,5.67987579385278,-0.355243855827506,0.999999934649925
gene_13369,4.25085256577813,-0.253765486769922,0.999999934649925
gene_13370,3.11044930404921,0.0405494609913029,0.999999934649925
gene_13371,3.72970514563691,0.133415592395409,0.999999934649925
gene_13372,5.05178161869034,-0.219288066666138,0.999999934649925
gene_13373,3.54168508308261,-0.0899835135700089,0.999999934649925
gene_13374,4.08617946681965,-0.0464928002472456,0.999999934649925
gene_13375,5.47656155918106,0.331216644147359,0.999999934649925
gene_13376,5.15446966087443,-0.201693632479659,0.999999934649925
gene_13377,5.78592312254354,0.29099206382208,0.999999934649925
gene_13378,5.09247362047103,0.0502446241342649,0.999999934649925
gene_13379,4.58061835154273,-0.139304751194864,0.999999934649925
gene_13380,5.38916423294596,-0.0756141736643432,0.999999934649925
gene_13381,3.87193094486682,-0.164363288494103,0.999999934649925
gene_13382,7.49258580006519,-0.289835768222122,0.999999934649925
gene_13383,6.76698357912457,-0.341637199106958,0.999999934649925
gene_13384,4.27128839363148,-0.156227614300429,0.999999934649925
gene_13385,4.14915631780307,0.176535825786351,0.999999934649925
gene_13386,2.0787445004791,0.126265635531634,0.999999934649925
gene_13387,5.38308854739502,-0.321638787299213,0.999999934649925
gene_13388,4.41737136680249,0.121947981143192,0.999999934649925
gene_13389,6.98670867087902,0.292632486963445,0.999999934649925
gene_13390,4.92693523292712,-0.0961350255137914,0.999999934649925
gene_13391,3.50655250240788,-0.0703516832315416,0.999999934649925
gene_13392,5.44926006695591,0.231234394684594,0.999999934649925
gene_13393,7.08959809676734,0.202480635704011,0.999999934649925
gene_13394,5.47166090283389,-0.25671464075177,0.999999934649925
gene_13395,4.54752824413233,-0.254881450881269,0.999999934649925
gene_13396,6.23058496990335,-0.285859018741635,0.999999934649925
gene_13397,4.55854092926447,-0.173962552004347,0.999999934649925
gene_13398,2.83709798844718,-0.04684379782982,0.999999934649925
gene_13399,3.61992446062024,-0.116634451276614,0.999999934649925
gene_13400,4.24058399153637,-0.183459006554832,0.999999934649925
gene_13401,4.85588442634945,-0.170670064641122,0.999999934649925
gene_13402,5.80562396080595,-0.102372729443491,0.999999934649925
gene_13403,1.05928468477414,-0.0665640768573801,0.999999934649925
gene_13404,3.31071586472965,-0.159800531143302,0.999999934649925
gene_13405,5.02818956421327,0.201882567229162,0.999999934649925
gene_13406,1.55411995403013,-0.263513216570924,0.999999934649925
gene_13407,4.62468560243422,0.0535629169136986,0.999999934649925
gene_13408,7.13506571848472,0.318882243457405,0.999999934649925
gene_13409,4.86482510534204,0.175468320012431,0.999999934649925
gene_13410,3.88598480307009,0.214339003629285,0.999999934649925
gene_13411,4.53461676052899,-0.274399705139224,0.999999934649925
gene_13412,2.20709039419949,-0.1297743610437,0.999999934649925
gene_13413,6.65255634031745,-0.290196622310138,0.999999934649925
gene_13414,10.3578337537084,0.0766015206654362,0.999999934649925
gene_13415,4.9335428783876,-0.215299599228863,0.999999934649925
gene_13416,5.96989767911522,0.328466207983015,0.999999934649925
gene_13417,4.21140004818374,-0.199688503831027,0.999999934649925
gene_13418,1.73970328448026,-0.154991219521323,0.999999934649925
gene_13419,6.61029458963619,-0.334849691720669,0.999999934649925
gene_13420,2.09171130911012,0.0293091429861572,0.999999934649925
gene_13421,3.00977583905436,0.109893392346588,0.999999934649925
gene_13422,5.4685311178978,0.325026825833647,0.999999934649925
gene_13423,3.21380648741454,0.0557845854569554,0.999999934649925
gene_13424,5.33632317187244,0.279741405584524,0.999999934649925
gene_13425,4.37003631114827,-0.0846685574920638,0.999999934649925
gene_13426,3.30406608891074,-0.0724840675201714,0.999999934649925
gene_13427,7.17221462459356,0.290698631309397,0.999999934649925
gene_13428,4.89969968865485,-0.0296265234684339,0.999999934649925
gene_13429,2.53940502702594,-0.0932597026620479,0.999999934649925
gene_13430,2.21315712439505,-0.12054214049469,0.999999934649925
gene_13431,6.79493404746629,0.334528661290636,0.999999934649925
gene_13432,5.35322869369444,-0.104842736321685,0.999999934649925
gene_13433,4.91652961460909,-0.304207553571947,0.999999934649925
gene_13434,6.25874390374465,0.312761030533792,0.999999934649925
gene_13435,6.14180561018824,0.224048314980453,0.999999934649925
gene_13436,3.53898633372895,-0.135657016992464,0.999999934649925
gene_13437,0.945191643044244,-0.0358854119862486,0.999999934649925
gene_13438,1.15984378576604,0.0177126008081336,0.999999934649925
gene_13439,-1.63703330966341,0.0117517345160447,0.999999934649925
gene_13440,4.97022656236278,-0.132255750967985,0.999999934649925
gene_13441,6.90840862340392,-0.315669808398809,0.999999934649925
gene_13442,5.19538128508449,0.273140699538708,0.999999934649925
gene_13443,4.75536667441379,0.238419343587157,0.999999934649925
gene_13444,6.31485718393569,0.0525641620107606,0.999999934649925
gene_13445,4.1382992207879,0.098367582339292,0.999999934649925
gene_13446,4.46346851960192,0.292757461192016,0.999999934649925
gene_13447,4.29666706234056,0.114816883632614,0.999999934649925
gene_13448,7.2368165793804,-0.257458234742463,0.999999934649925
gene_13449,6.23861788909942,-0.326893431781424,0.999999934649925
gene_13450,8.11820591769191,0.21214855322214,0.999999934649925
gene_13451,6.22235797141781,0.267068642390422,0.999999934649925
gene_13452,5.4713359117966,0.0501427017908664,0.999999934649925
gene_13453,4.3859685103074,0.160759034101182,0.999999934649925
gene_13454,4.38856598716788,0.131018409697709,0.999999934649925
gene_13455,0.833910781155799,-0.0115415206113967,0.999999934649925
gene_13456,2.4268178089736,0.162270143906925,0.999999934649925
gene_13457,4.87078238724487,0.233684378259682,0.999999934649925
gene_13458,1.80354068529297,-0.0124622896783432,0.999999934649925
gene_13459,4.39025556145881,0.22468605560358,0.999999934649925
gene_13460,4.05650029459636,-0.164736060399999,0.999999934649925
gene_13461,4.82326834324478,-0.149190899950303,0.999999934649925
gene_13462,6.85874191779042,-0.236245254648883,0.999999934649925
gene_13463,4.10184577542913,-0.242328765931467,0.999999934649925
gene_13464,7.45330046506267,-0.217217511848506,0.999999934649925
gene_13465,5.28621294545149,-0.242407109946345,0.999999934649925
gene_13466,2.7891308547994,-0.118539116447258,0.999999934649925
gene_13467,4.0678533913044,0.22784567132988,0.999999934649925
gene_13468,5.6307786990704,-0.231104957950015,0.999999934649925
gene_13469,3.35608226094091,-0.19486822654441,0.999999934649925
gene_13470,4.86910681014783,-0.300801531075554,0.999999934649925
gene_13471,4.31581511995895,0.166343099616289,0.999999934649925
gene_13472,2.84038523123568,0.113753562468414,0.999999934649925
gene_13473,4.30114912468768,-0.250540241304408,0.999999934649925
gene_13474,5.76434737244319,0.19412159969408,0.999999934649925
gene_13475,7.02692336298895,0.33046658452048,0.999999934649925
gene_13476,4.64351531198324,-0.159186441249325,0.999999934649925
gene_13477,5.6337960225977,0.3022579718431,0.999999934649925
gene_13478,3.67153696461195,-0.0677047333362655,0.999999934649925
gene_13479,4.6341399209407,0.199045257454517,0.999999934649925
gene_13480,4.16174017005393,0.121027617519409,0.999999934649925
gene_13481,6.02055807098917,0.237227386892665,0.999999934649925
gene_13482,4.17771779961544,0.194546759447553,0.999999934649925
gene_13483,4.79404059175044,-0.271240609048831,0.999999934649925
gene_13484,4.36715743258177,-0.155306371020673,0.999999934649925
gene_13485,2.97639119440879,0.0958774495532899,0.999999934649925
gene_13486,7.15019116277521,-0.196236172083369,0.999999934649925
gene_13487,1.88071595271118,0.0188893279726201,0.999999934649925
gene_13488,4.41908847852521,-0.171223263432495,0.999999934649925
gene_13489,5.49526639695326,0.164154074935161,0.999999934649925
gene_13490,4.36597700020222,-0.153439623366912,0.999999934649925
gene_13491,1.44878176147504,-0.020093364354971,0.999999934649925
gene_13492,5.18548701255569,0.185018986597776,0.999999934649925
gene_13493,7.22203457940389,0.276290063380755,0.999999934649925
gene_13494,5.07110365495196,0.271880335159558,0.999999934649925
gene_13495,5.15526026816037,0.229575495845371,0.999999934649925
gene_13496,4.9640107049823,0.132367778424576,0.999999934649925
gene_13497,2.50485517044884,0.0144394309929721,0.999999934649925
gene_13498,3.03212419800622,0.026927623841293,0.999999934649925
gene_13499,5.01080836372903,-0.244965556654987,0.999999934649925
gene_13500,3.27103513663439,-0.103552322687182,0.999999934649925
gene_13501,5.41510446319944,-0.243966867715962,0.999999934649925
gene_13502,6.19963769721653,0.326019267265409,0.999999934649925
gene_13503,4.26572821656288,-0.15775742473445,0.999999934649925
gene_13504,6.82908101472956,0.273274571298563,0.999999934649925
gene_13505,5.98112314624037,-0.172820007850297,0.999999934649925
gene_13506,4.19066839718718,-0.0108366076571166,0.999999934649925
gene_13507,-1.48156967927222,0.0127759437520216,0.999999934649925
gene_13508,0.966645851999657,-0.0160352851599814,0.999999934649925
gene_13509,2.66921474557757,0.0389138320580522,0.999999934649925
gene_13510,5.78276998195148,-0.234856670945848,0.999999934649925
gene_13511,3.95239639942586,0.186903830085792,0.999999934649925
gene_13512,-0.502161973094573,0.010694675723487,0.999999934649925
gene_13513,2.68537680385457,-0.139082776370159,0.999999934649925
gene_13514,5.28068712900323,0.2163698279488,0.999999934649925
gene_13515,4.88527973876573,0.263726322749332,0.999999934649925
gene_13516,5.09844563220243,0.289770161643169,0.999999934649925
gene_13517,7.11138098939705,0.255546419696016,0.999999934649925
gene_13518,3.73209880465801,-0.104392224988153,0.999999934649925
gene_13519,3.00501135093883,0.0364726801782274,0.999999934649925
gene_13520,2.98525440586948,-0.141038227753875,0.999999934649925
gene_13521,5.34052854072585,0.307969745092687,0.999999934649925
gene_13522,3.17684997343531,0.0959965494830106,0.999999934649925
gene_13523,2.71333755336511,0.07605256986677,0.999999934649925
gene_13524,5.56912464182033,0.29925240450731,0.999999934649925
gene_13525,2.31652992870732,0.0724125795704968,0.999999934649925
gene_13526,3.83780208280838,0.12316912196478,0.999999934649925
gene_13527,6.26117311191102,-0.227305618113711,0.999999934649925
gene_13528,3.98357737687448,-0.241867338451223,0.999999934649925
gene_13529,4.56339817062255,0.196207109275107,0.999999934649925
gene_13530,2.8876910288735,-0.0741559795891868,0.999999934649925
gene_13531,4.75922104432799,-0.271068414004313,0.999999934649925
gene_13532,3.65419728521034,0.0957947176070175,0.999999934649925
gene_13533,3.99071809676766,-0.0119573125034595,0.999999934649925
gene_13534,5.68656182231762,0.315414488987671,0.999999934649925
gene_13535,3.92537990897286,0.126827021846944,0.999999934649925
gene_13536,6.09293260595814,0.194813741517862,0.999999934649925
gene_13537,4.91413704164286,-0.285166694785227,0.999999934649925
gene_13538,5.60343674921421,0.320881017265775,0.999999934649925
gene_13539,4.70197072373822,0.123237483557125,0.999999934649925
gene_13540,5.28886754262174,-0.320686937741131,0.999999934649925
gene_13541,2.59134760543692,-0.0598387854597262,0.999999934649925
gene_13542,3.44333786699741,-0.132794344767076,0.999999934649925
gene_13543,3.6152291910684,-0.0102032958273632,0.999999934649925
gene_13544,4.39504697594023,-0.127555290833112,0.999999934649925
gene_13545,3.97332306986717,0.175839823823922,0.999999934649925
gene_13546,5.27274113789268,0.164564223062759,0.999999934649925
gene_13547,5.89357974215954,-0.241422920338879,0.999999934649925
gene_13548,5.32729500758875,0.23794220401249,0.999999934649925
gene_13549,3.07383966237459,0.121921429918574,0.999999934649925
gene_13550,5.96334469945286,0.287844374160761,0.999999934649925
gene_13551,-1.27125252594481,0.0103976110361019,0.999999934649925
gene_13552,3.31657413894181,-0.158918184832403,0.999999934649925
gene_13553,6.73690418598696,0.292355073111057,0.999999934649925
gene_13554,8.56192920913116,0.350805319447197,0.999999934649925
gene_13555,2.88551532650607,-0.0606464726730285,0.999999934649925
gene_13556,5.34260526637453,-0.126068095062918,0.999999934649925
gene_13557,6.90668123115624,0.328313626694529,0.999999934649925
gene_13558,4.85102055674748,0.293832547170738,0.999999934649925
gene_13559,2.8379083703073,0.24024742224408,0.999999934649925
gene_13560,3.93290397019116,-0.210779182740549,0.999999934649925
gene_13561,5.31767898499367,0.17906522546649,0.999999934649925
